2025-07-09T14:55:04.172597,ALPHA_USDT,0.01219779,0.012535020000000001,0.011691944999999999,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.173705,HIFI_USDT,0.07872119999999999,0.0805608,0.07596179999999997,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.174363,NEWT_USDT,0.3069927,0.3129246,0.29809485,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.174961,AVAAI_USDT,0.028681289999999998,0.029969819999999998,0.026748494999999997,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.175506,PROM_USDT,7.049943000000001,7.373718,6.5642805000000015,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.175988,FIDA_USDT,0.07657335,0.07872714,0.073342665,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.182045,AERGO_USDT,0.11256732,0.11410775999999999,0.11025666,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.182953,GPS_USDT,0.02234763,0.02291574,0.021495465,PROM_USDT;GPS_USDT
2025-07-09T14:55:04.183722,VR_USDT,0.0025314659999999996,0.00286572,0.002030084999999999,PROM_USDT;GPS_USDT
